1.088374555110931396e-01,1.048061773180961609e-01,1.750616729259490967e-02,-1.108789518475532532e-01,-5.710807163268327713e-03,1.447566449642181396e-01,-2.731666564941406250e-01,-2.083703428506851196e-01,-8.961256244219839573e-04,8.884862810373306274e-02,2.501371316611766815e-02,-1.036460176110267639e-01,-7.490272074937820435e-02,5.107496306300163269e-02,-5.595399066805839539e-02,-2.781876921653747559e-01,1.614407170563936234e-03,7.308278232812881470e-02,1.196064520627260208e-02,1.038713082671165466e-01,-1.248641535639762878e-01,-4.467543587088584900e-02,1.055883541703224182e-01,2.140244245529174805e-01,1.732050329446792603e-01,-1.374211609363555908e-01,-3.851696092169731855e-04,7.890390604734420776e-02,-1.843424290418624878e-01,-1.960967034101486206e-01,1.309787780046463013e-01,-5.978325754404067993e-02,-1.081607341766357422e-01,-2.321017682552337646e-01,3.284519910812377930e-02,4.344097897410392761e-02,1.660037934780120850e-01,-1.508334130048751831e-01,-2.679776959121227264e-02,9.108494967222213745e-03,-1.256284955888986588e-02,3.592929989099502563e-02,7.421471178531646729e-02,-1.827522069215774536e-01,3.022087179124355316e-02,-2.445406317710876465e-01,1.160361105576157570e-03,1.222132071852684021e-01,-8.147969841957092285e-03,-9.268139302730560303e-02,2.638790756464004517e-02,4.203225672245025635e-02,-6.963290274143218994e-02,-2.205378115177154541e-01,7.361302524805068970e-02,1.368385106325149536e-01,6.417105346918106079e-02,5.465241149067878723e-02,-1.704297810792922974e-01,-3.348657190799713135e-01,4.257054254412651062e-02,2.420600503683090210e-02,-5.438847467303276062e-02,2.016901783645153046e-02,2.380000114440917969e+00
1.280500739812850952e-01,1.553241312503814697e-01,-1.062044426798820496e-01,-8.353959023952484131e-02,-3.608366847038269043e-02,7.484634220600128174e-02,-2.732175290584564209e-01,-1.122505366802215576e-01,-1.232459694147109985e-01,8.545287698507308960e-02,1.133122220635414124e-01,7.354419678449630737e-02,-7.807999104261398315e-02,1.964355111122131348e-01,9.440338611602783203e-02,-2.700518667697906494e-01,3.087697364389896393e-02,1.107895746827125549e-02,-9.892497956752777100e-02,-9.217586368322372437e-03,-5.430563166737556458e-02,-8.606975525617599487e-02,1.989829912781715393e-02,1.640229225158691406e-01,-2.620704704895615578e-03,-1.421606540679931641e-01,-9.091606736183166504e-02,-2.952118590474128723e-02,-2.838304266333580017e-02,-1.590592861175537109e-01,2.277826890349388123e-02,-4.904552176594734192e-02,3.598940675146877766e-04,-2.904938161373138428e-01,7.618629187345504761e-02,4.909835383296012878e-02,2.120156586170196533e-02,-1.453998535871505737e-01,-2.042189426720142365e-02,1.417211890220642090e-01,-6.913433223962783813e-02,1.028393134474754333e-01,1.787827759981155396e-01,-1.491522192955017090e-01,-5.566984415054321289e-02,-1.873698532581329346e-01,-6.988067924976348877e-02,2.207447439432144165e-01,-1.363947391510009766e-01,-5.106709897518157959e-03,3.683273494243621826e-02,1.759102940559387207e-01,-4.137654602527618408e-02,-1.424671560525894165e-01,8.504496514797210693e-02,2.075107544660568237e-01,1.364765875041484833e-02,-5.832192674279212952e-02,-1.239990293979644775e-01,-3.012915551662445068e-01,-1.242419518530368805e-02,-1.342974305152893066e-01,-1.581027060747146606e-01,-2.406538091599941254e-02,-7.369999885559082031e+00
1.236293688416481018e-01,1.440133452415466309e-01,-7.848920673131942749e-02,-1.037301346659660339e-01,-2.516498230397701263e-02,8.605803549289703369e-02,-2.666033804416656494e-01,-1.451784223318099976e-01,-8.790230751037597656e-02,1.130713671445846558e-01,8.579952269792556763e-02,2.072206698358058929e-02,-8.870786428451538086e-02,1.575251221656799316e-01,3.821250051259994507e-02,-3.121447861194610596e-01,1.695995032787322998e-02,4.204777628183364868e-02,-6.279024481773376465e-02,1.835440844297409058e-02,-5.851880833506584167e-02,-6.777504086494445801e-02,4.414348676800727844e-02,1.870080381631851196e-01,5.008961632847785950e-02,-1.556469351053237915e-01,-5.486252158880233765e-02,1.484154351055622101e-02,-5.835988372564315796e-02,-1.652580797672271729e-01,6.692840903997421265e-02,-6.153404712677001953e-02,-2.251001819968223572e-02,-2.765958011150360107e-01,7.653352618217468262e-02,4.332581907510757446e-02,6.643078476190567017e-02,-1.831125766038894653e-01,-2.734872326254844666e-02,9.317517280578613281e-02,-3.628413379192352295e-02,8.875821530818939209e-02,1.554125249385833740e-01,-1.826580315828323364e-01,-3.624954819679260254e-02,-2.271990329027175903e-01,-6.621903181076049805e-02,1.898759305477142334e-01,-1.122718080878257751e-01,-1.712805032730102539e-02,3.944757953286170959e-02,1.421358734369277954e-01,-6.614527106285095215e-02,-1.729021370410919189e-01,9.015064686536788940e-02,2.043576836585998535e-01,3.574399277567863464e-02,-2.945578284561634064e-02,-1.309053897857666016e-01,-3.320453464984893799e-01,6.232782732695341110e-03,-8.313605934381484985e-02,-1.386869847774505615e-01,-4.659080877900123596e-03,-4.550000190734863281e+00
1.290720552206039429e-01,1.423694640398025513e-01,-7.304399460554122925e-02,-9.408831596374511719e-02,-3.802664205431938171e-02,8.581949025392532349e-02,-2.770541608333587646e-01,-1.537434905767440796e-01,-1.063836663961410522e-01,1.035842970013618469e-01,1.011586189270019531e-01,2.029229141771793365e-02,-7.201410830020904541e-02,1.527817547321319580e-01,4.556937515735626221e-02,-2.894969284534454346e-01,1.885443553328514099e-02,3.103816509246826172e-02,-7.151886820793151855e-02,1.753845997154712677e-02,-5.802743881940841675e-02,-7.994990050792694092e-02,4.654198512434959412e-02,2.037679105997085571e-01,2.757404372096061707e-02,-1.323553323745727539e-01,-5.475107580423355103e-02,2.054237015545368195e-02,-5.988757684826850891e-02,-1.839218884706497192e-01,7.558581978082656860e-02,-6.964992731809616089e-02,-3.541636466979980469e-02,-2.713778316974639893e-01,5.663002282381057739e-02,6.805196404457092285e-02,4.534715414047241211e-02,-1.618840098381042480e-01,-4.182989243417978287e-03,1.159175112843513489e-01,-6.064017489552497864e-02,9.212782979011535645e-02,1.819551438093185425e-01,-1.739467084407806396e-01,-4.194018617272377014e-02,-2.236711084842681885e-01,-6.491190195083618164e-02,1.980814933776855469e-01,-1.295823752880096436e-01,-1.799673773348331451e-02,2.513416297733783722e-02,1.749233305454254150e-01,-5.141541361808776855e-02,-1.503717452287673950e-01,8.959685266017913818e-02,1.984413415193557739e-01,3.111934289336204529e-02,-1.304933708161115646e-02,-1.314054727554321289e-01,-3.158667981624603271e-01,1.137666869908571243e-02,-9.761113673448562622e-02,-1.365337371826171875e-01,-4.321746746427379549e-05,-5.230000019073486328e+00
1.089815720915794373e-01,1.419703662395477295e-01,-1.369575858116149902e-01,-7.157076895236968994e-02,-3.191530704498291016e-02,5.387051403522491455e-02,-2.400431632995605469e-01,-1.009639576077461243e-01,-1.479535698890686035e-01,9.549625962972640991e-02,1.147323250770568848e-01,9.866645932197570801e-02,-6.334957480430603027e-02,2.103405147790908813e-01,1.016960293054580688e-01,-2.658725678920745850e-01,2.035350911319255829e-02,-8.532393723726272583e-03,-9.144505858421325684e-02,-2.199191786348819733e-02,-3.025873936712741852e-02,-1.015537306666374207e-01,1.954516395926475525e-03,1.420627236366271973e-01,-6.112011149525642395e-02,-1.331987082958221436e-01,-1.043890193104743958e-01,-2.279406227171421051e-02,2.084267698228359222e-02,-1.276955306529998779e-01,1.076833158731460571e-02,-5.947044491767883301e-02,7.498536724597215652e-03,-2.555727064609527588e-01,8.175002783536911011e-02,4.449592530727386475e-02,-2.509395778179168701e-02,-1.712118238210678101e-01,-1.745692268013954163e-02,1.554643511772155762e-01,-6.233202666044235229e-02,1.224277541041374207e-01,2.044193446636199951e-01,-1.458858847618103027e-01,-7.748481631278991699e-02,-1.911072880029678345e-01,-7.882133126258850098e-02,2.199803143739700317e-01,-1.754939705133438110e-01,2.172266691923141479e-02,3.832083195447921753e-02,2.059061527252197266e-01,-4.074048623442649841e-02,-1.007662266492843628e-01,7.937651127576828003e-02,2.203510999679565430e-01,1.597159728407859802e-02,-6.153270602226257324e-02,-9.263625741004943848e-02,-2.816547453403472900e-01,-2.355315163731575012e-02,-1.514600366353988647e-01,-1.734703034162521362e-01,-1.586056314408779144e-02,-9.510000228881835938e+00
1.342843919992446899e-01,1.354594975709915161e-01,-5.593910813331604004e-02,-1.106962636113166809e-01,-3.195740282535552979e-02,1.104845106601715088e-01,-2.728366553783416748e-01,-1.612135618925094604e-01,-9.030647575855255127e-02,9.310457855463027954e-02,7.122615724802017212e-02,-3.873005509376525879e-03,-9.110951423645019531e-02,1.380939036607742310e-01,3.464898467063903809e-02,-2.950138151645660400e-01,1.602314785122871399e-02,3.337249532341957092e-02,-5.012219399213790894e-02,3.003862127661705017e-02,-7.391909509897232056e-02,-5.830471217632293701e-02,6.895058602094650269e-02,1.998534351587295532e-01,6.177576631307601929e-02,-1.621104031801223755e-01,-5.438771471381187439e-02,1.954228617250919342e-02,-9.328854084014892578e-02,-1.857729703187942505e-01,8.141346275806427002e-02,-6.249916180968284607e-02,-3.763947635889053345e-02,-2.764387726783752441e-01,5.791742727160453796e-02,3.934999927878379822e-02,7.400420308113098145e-02,-1.753151267766952515e-01,-9.949325583875179291e-03,9.222713857889175415e-02,-3.465468436479568481e-02,7.447736710309982300e-02,1.580437868833541870e-01,-1.788960546255111694e-01,-3.274183347821235657e-02,-2.325563281774520874e-01,-4.060075804591178894e-02,1.867072135210037231e-01,-8.842423558235168457e-02,-4.132958874106407166e-02,4.723661020398139954e-02,1.289171874523162842e-01,-6.122660636901855469e-02,-1.897834092378616333e-01,8.905474096536636353e-02,1.989958733320236206e-01,4.644872248172760010e-02,-1.082043815404176712e-02,-1.342016309499740601e-01,-3.319848179817199707e-01,1.290114969015121460e-02,-7.323148101568222046e-02,-1.298278570175170898e-01,5.333744920790195465e-03,-3.240000009536743164e+00
1.126211062073707581e-01,1.082247495651245117e-01,-3.538128733634948730e-02,-1.037233769893646240e-01,-6.111365277320146561e-03,1.128907948732376099e-01,-2.939210534095764160e-01,-1.921245157718658447e-01,-6.059780344367027283e-02,1.037885546684265137e-01,6.266029179096221924e-02,-1.963284425437450409e-02,-1.000817865133285522e-01,1.369196325540542603e-01,-8.113090880215167999e-03,-3.041260242462158203e-01,1.255513448268175125e-02,6.224526464939117432e-02,-3.672934696078300476e-02,5.510667338967323303e-02,-9.617199748754501343e-02,-5.152141302824020386e-02,7.440554350614547729e-02,2.141750156879425049e-01,8.513934165239334106e-02,-1.434396207332611084e-01,-1.638363115489482880e-02,3.734367713332176208e-02,-1.031896844506263733e-01,-1.864909827709197998e-01,1.223724782466888428e-01,-5.733702704310417175e-02,-4.704367741942405701e-02,-2.615944445133209229e-01,5.175195261836051941e-02,6.034196540713310242e-02,1.069084927439689636e-01,-1.631341725587844849e-01,-1.477777119725942612e-02,5.218905955553054810e-02,-3.262543678283691406e-02,6.977029144763946533e-02,1.222204416990280151e-01,-1.919206827878952026e-01,-1.800437644124031067e-02,-2.330373674631118774e-01,-3.238806128501892090e-02,1.600456088781356812e-01,-7.445121556520462036e-02,-4.858818650245666504e-02,3.337533399462699890e-02,9.620370715856552124e-02,-6.873603910207748413e-02,-2.016744166612625122e-01,8.727147430181503296e-02,2.038693875074386597e-01,3.966601938009262085e-02,1.896134577691555023e-02,-1.446605622768402100e-01,-3.384728431701660156e-01,2.777159400284290314e-02,-4.962117597460746765e-02,-1.084740534424781799e-01,1.758645288646221161e-02,-2.380000114440917969e+00
1.188194751739501953e-01,1.432643234729766846e-01,-1.099228560924530029e-01,-1.059890314936637878e-01,-1.894152723252773285e-02,9.161886572837829590e-02,-2.806881368160247803e-01,-1.542330682277679443e-01,-1.015038490295410156e-01,1.146202683448791504e-01,9.280660748481750488e-02,4.074905812740325928e-02,-7.315804064273834229e-02,1.848636865615844727e-01,3.980257734656333923e-02,-3.025302588939666748e-01,3.527462854981422424e-02,2.450333163142204285e-02,-7.018176466226577759e-02,2.163702063262462616e-02,-5.434857681393623352e-02,-7.979867607355117798e-02,4.558370634913444519e-02,1.738542318344116211e-01,2.076868899166584015e-02,-1.517661958932876587e-01,-5.880920216441154480e-02,2.446638047695159912e-02,-4.814753308892250061e-02,-1.547921150922775269e-01,7.456985116004943848e-02,-6.309624016284942627e-02,-1.841359212994575500e-02,-2.601909041404724121e-01,6.428326666355133057e-02,5.192468315362930298e-02,5.488200858235359192e-02,-1.899240314960479736e-01,-3.330339118838310242e-02,1.003980115056037903e-01,-6.327686458826065063e-02,9.277893602848052979e-02,1.829123944044113159e-01,-1.669413298368453979e-01,-3.037109598517417908e-02,-2.174206227064132690e-01,-4.159883409738540649e-02,1.922989040613174438e-01,-9.975144267082214355e-02,-2.931536734104156494e-02,3.744623810052871704e-02,1.497527509927749634e-01,-6.961894035339355469e-02,-1.619707345962524414e-01,8.859373629093170166e-02,2.091873139142990112e-01,3.179023042321205139e-02,-1.194422692060470581e-02,-1.319649964570999146e-01,-3.206491172313690186e-01,4.175606183707714081e-03,-9.711290895938873291e-02,-1.342223733663558960e-01,-1.798820914700627327e-03,-4.840000152587890625e+00
1.258897632360458374e-01,1.409635543823242188e-01,-8.956740051507949829e-02,-1.049430519342422485e-01,-3.822524100542068481e-02,8.023555576801300049e-02,-2.648560702800750732e-01,-1.417529135942459106e-01,-1.081931069493293762e-01,9.959599375724792480e-02,8.238957822322845459e-02,4.957639053463935852e-02,-8.184634894132614136e-02,1.855714321136474609e-01,7.172651588916778564e-02,-2.857312560081481934e-01,2.549333497881889343e-02,2.137019857764244080e-02,-6.452758610248565674e-02,1.347761228680610657e-02,-5.788563936948776245e-02,-8.134552836418151855e-02,4.706794396042823792e-02,1.739116460084915161e-01,7.540370337665081024e-03,-1.533489525318145752e-01,-7.339990139007568359e-02,2.395806834101676941e-03,-4.231241345405578613e-02,-1.563272178173065186e-01,5.298066884279251099e-02,-7.116793096065521240e-02,5.455994978547096252e-03,-2.707942724227905273e-01,6.746127456426620483e-02,4.897955432534217834e-02,3.500745072960853577e-02,-1.839217543601989746e-01,-2.750998921692371368e-02,1.149704754352569580e-01,-5.560148134827613831e-02,9.917973726987838745e-02,1.831867694854736328e-01,-1.632291972637176514e-01,-5.180015787482261658e-02,-2.237787544727325439e-01,-5.420691147446632385e-02,1.982563585042953491e-01,-1.145982667803764343e-01,-1.828656718134880066e-02,3.922479227185249329e-02,1.622489988803863525e-01,-6.032837927341461182e-02,-1.596771776676177979e-01,8.994057029485702515e-02,2.168851494789123535e-01,2.772129327058792114e-02,-3.836545720696449280e-02,-1.090372130274772644e-01,-3.273778259754180908e-01,-3.260901663452386856e-03,-1.072963252663612366e-01,-1.465159803628921509e-01,-1.417361665517091751e-03,-5.800000190734863281e+00
1.170903816819190979e-01,1.086225733160972595e-01,-4.521841928362846375e-02,-9.867434203624725342e-02,-4.980830708518624306e-04,1.047151759266853333e-01,-2.789468467235565186e-01,-1.789597719907760620e-01,-7.997132837772369385e-02,1.120740771293640137e-01,7.604894042015075684e-02,1.539252605289220810e-02,-9.458193928003311157e-02,1.494980901479721069e-01,2.574805170297622681e-02,-3.157412111759185791e-01,3.701553866267204285e-02,4.549507051706314087e-02,-6.292255222797393799e-02,3.319068625569343567e-02,-9.337448328733444214e-02,-5.829828977584838867e-02,6.202267855405807495e-02,1.922888755798339844e-01,6.235150247812271118e-02,-1.448481678962707520e-01,-4.898771271109580994e-02,2.881739474833011627e-02,-8.589611947536468506e-02,-1.891539394855499268e-01,9.803055226802825928e-02,-5.126793310046195984e-02,-4.434848204255104065e-02,-2.612069845199584961e-01,5.712350457906723022e-02,6.137702241539955139e-02,6.974145770072937012e-02,-1.798396706581115723e-01,-1.995040476322174072e-02,7.386783510446548462e-02,-3.655607998371124268e-02,7.560499012470245361e-02,1.561558395624160767e-01,-2.021377831697463989e-01,-1.604190468788146973e-02,-2.213208824396133423e-01,-3.701572865247726440e-02,1.838906854391098022e-01,-9.285853058099746704e-02,-3.852001577615737915e-02,3.554187715053558350e-02,1.216107234358787537e-01,-7.411334663629531860e-02,-1.889107376337051392e-01,9.452497214078903198e-02,1.923922449350357056e-01,3.298877924680709839e-02,-1.165027148090302944e-03,-1.547787189483642578e-01,-3.204464912414550781e-01,1.973310858011245728e-02,-8.029449731111526489e-02,-1.243177428841590881e-01,4.695157986134290695e-03,-3.609999895095825195e+00
